numero_contrato,numero_catastro,titular_contrato,ci_titular,categoria,subcategoria,medidor_iot,fecha_contrato,estado_contrato,diametro_conexion,tipo_servicio
CT-00046524,06-02-162-6924-000,AARÃ³N GÃ¡LVEZ,1023912 CBBA,Residencial,R3,FD:23:EE:7F:48:DB,02/26/26,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00046539,05-09-249-4936-000,RUBEN SECO PARRA,4956887 CBBA,Residencial,R1,1D:54:65:2A:14:12,06/30/24,ACTIVO,"1/2""",Agua Potable
CT-00046543,08-18-632-2623-000,FELIPE TRUJILLO,4010478 CBBA,Residencial,R3,8B:CA:4C:79:55:57,04/30/19,ACTIVO,"1/2""",Solo Agua
CT-00046577,01-07-781-4759-000,MANUEL MIRALLES MONTESINOS,3286112 CBBA,Residencial,R3,4A:D6:F7:DA:90:54,02/18/21,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00046586,12-11-709-3823-000,TAMARA ELORZA PALOMO,9993212 CBBA,Residencial,R2,40:1F:32:6D:82:78,11/24/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00046617,08-20-231-2217-000,EDELMIRA RÃ­O NEVADO,1974405 CBBA,Preferencial,P,D6:40:4B:61:87:BC,08/19/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00046619,11-14-856-0931-000,IRMA FERRÃ¡NDIZ,5836640 CBBA,Residencial,R4,EE:E8:1F:AE:76:BD,01/23/14,MOROSO,"1/2""",Agua Potable
CT-00046634,01-03-158-9627-000,ÃDGAR SANTIAGO AMAYA,2433030 CBBA,Residencial,R2,85:5C:DB:77:4C:0F,09/11/23,ACTIVO,"1/2""",Agua Potable
CT-00046652,03-11-560-6214-000,VIVIANA VALERA-JULIÃ¡,5243539 CBBA,Preferencial,P,BD:DA:A1:99:27:55,12/21/22,ACTIVO,"1""",Agua Potable
CT-00046657,08-05-719-4007-000,BLAS PUENTE ALMAZÃ¡N,3131398 CBBA,Residencial,R2,07:F5:E7:EB:CA:ED,01/27/21,ACTIVO,"1/2""",Agua Industrial
CT-00046662,08-13-766-7411-000,NICO ZABALETA RIPOLL,8511619 CBBA,Residencial,R2,AC:EE:B6:FE:65:05,01/26/18,ACTIVO,"1/2""",Solo Agua
CT-00046678,15-05-773-1065-000,VALENTINA AMARILIS MERCADER PORTA,7193911 CBBA,Residencial,R3,4E:C7:26:F7:3D:8F,10/25/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00046682,14-10-350-9581-000,SEBASTIÃ¡N SALVADOR ALCÃ¡ZAR,6074192 CBBA,Residencial,R2,5F:6D:63:EE:ED:4D,05/09/26,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00046700,09-11-545-0068-000,LILIA REINA REINA,3889222 CBBA,Residencial,R4,B2:D4:03:BC:17:DC,05/30/15,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00046708,14-14-070-4199-000,EUSEBIO CIRO BERTRÃ¡N CASANOVA,4387960 CBBA,Residencial,R1,94:8B:23:B4:0B:A4,04/26/14,SUSPENDIDO,"1/2""",Agua Potable
CT-00046717,10-08-049-5627-000,VICENTE OJEDA GOMIS,1847846 CBBA,Residencial,R4,76:77:AD:87:D6:0E,08/02/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00046718,09-14-652-2353-000,FABIO ACEVEDO,1874835 CBBA,Comercial,C,F4:21:C9:E2:5A:0F,05/30/23,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00046732,08-15-213-6670-000,LEIRE CALATAYUD BELLIDO,3317745 CBBA,Residencial,R2,D6:10:BE:E0:57:2B,08/06/16,ACTIVO,"3/4""",Agua Potable
CT-00046742,05-03-440-7418-000,SAMU MARTÃ­N ARJONA,6049835 CBBA,Residencial,R3,CC:66:06:18:7D:91,06/13/24,CORTADO,"1/2""",Agua + Alcantarillado
CT-00046744,10-06-817-3744-000,NATIVIDAD DEL SEGURA,9099091 CBBA,Residencial,R4,14:16:E6:BE:5A:AB,08/17/12,ACTIVO,"1/2""",Agua Potable
CT-00046753,14-11-527-0809-000,DANI PIÃ±EIRO FRANCO,2922648 CBBA,Residencial,R2,55:C1:D6:34:38:F4,05/25/21,ACTIVO,"3/4""",Agua Potable
CT-00046756,04-08-002-0237-000,AMALIA VILAPLANA-MURO,6671950 CBBA,Residencial,R2,7C:1D:AF:B2:D5:79,12/22/18,ACTIVO,"1/2""",Agua Potable
CT-00046757,01-05-002-5549-000,ESTHER RAMÃ­REZ NÃºÃ±EZ,2376377 CBBA,Comercial,C,53:57:D6:43:F1:89,07/13/24,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00046796,05-02-166-5904-000,ABRAHAM MILLA AGUDO,5095976 CBBA,Residencial,R2,8B:C1:A9:70:63:3D,03/17/25,ACTIVO,"1""",Agua Potable
CT-00046797,01-15-128-6890-000,JOVITA SÃ¡ENZ,6253226 CBBA,Preferencial,P,AC:F6:E2:B5:7E:DB,01/29/18,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00046799,12-10-338-6869-000,LEÃ³N ARREGUI CLAVERO,7987080 CBBA,Comercial Especial,CE,1D:AC:11:63:CA:DC,05/25/15,ACTIVO,"1/2""",Agua Potable
CT-00046801,03-15-504-9568-000,FLORINA BÃ¡EZ-SUREDA,5743524 CBBA,Comercial,C,D9:87:5C:45:16:6B,03/02/26,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00046815,15-15-778-6402-000,BALDUINO CÃ¡NDIDO PÃ©REZ HUERTAS,9082090 CBBA,Residencial,R4,19:7B:D6:AB:08:AE,06/01/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00046830,08-20-313-2934-000,DOMINGA FIGUEROA BOIX,1756796 CBBA,Residencial,R3,80:E1:94:A6:F3:F9,08/09/25,SUSPENDIDO,"3/4""",Agua Potable
CT-00046846,02-01-695-7111-000,BASILIO FABREGAT MONREAL,7799669 CBBA,Residencial,R1,53:8F:24:35:A6:2F,03/31/12,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00046857,15-04-779-9060-000,SEGISMUNDO LLORENS,6180821 CBBA,Residencial,R4,D6:84:AB:2D:4E:3D,11/09/22,ACTIVO,"1""",Agua + Alcantarillado
CT-00046861,09-19-321-4400-000,CORAL PINO GOMEZ,8299747 CBBA,Residencial,R1,D7:4B:A3:99:D1:99,05/27/19,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00046863,03-18-264-8871-000,CASEMIRO CABALLERO,3698757 CBBA,Comercial,C,71:AB:F7:17:4E:C2,06/13/25,CORTADO,"1/2""",Solo Agua
CT-00046887,09-08-153-6987-000,ISAAC PEDRAZA PRATS,5758788 CBBA,Social,S,47:70:50:CF:CC:B1,11/09/18,SUSPENDIDO,"2""",Agua Potable
CT-00046903,02-12-278-7271-000,PRIMITIVO EXPOSITO OLIVERAS,4231588 CBBA,Comercial,C,44:ED:75:3F:75:4F,03/13/14,ACTIVO,"1/2""",Agua Potable
CT-00046981,02-08-998-6106-000,GRACIANA SIERRA ARIZA,9855372 CBBA,Residencial,R3,62:B2:F9:76:93:FB,05/12/18,MOROSO,"1""",Agua Industrial
CT-00046990,07-02-102-9361-000,ALICIA LAGUNA OLLER,3428296 CBBA,Comercial Especial,CE,3B:FC:75:A2:D9:73,04/12/22,ACTIVO,"1/2""",Solo Agua
CT-00047030,14-20-613-8001-000,LÃ¡ZARO GRAU CATALÃ¡,4250725 CBBA,Industrial,I,AD:FA:DD:2D:18:90,04/25/15,ACTIVO,"3/4""",Agua Potable
CT-00047036,07-20-376-9267-000,JULIA IÃ±IGUEZ TAPIA,8497085 CBBA,Residencial,R2,DD:0A:E7:6E:BE:DB,08/07/19,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00047057,15-19-157-1958-000,AMOR VERDEJO FAJARDO,5171460 CBBA,Residencial,R1,BA:12:F5:61:62:07,03/08/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047060,13-09-619-1160-000,TEÃ³FILA BELLIDO-AGUILÃ³,4365669 CBBA,Residencial,R2,E4:1F:BE:D6:E5:AE,12/11/17,ACTIVO,"3/4""",Agua Potable
CT-00047109,01-09-792-5772-000,VICTOR BOADA-MORCILLO,2167548 CBBA,Residencial,R4,96:26:6B:F9:26:FD,03/13/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047116,04-14-819-5138-000,GABRIEL LLUCH CASADO,5034368 CBBA,Residencial,R4,21:27:45:6C:DE:63,02/21/13,CORTADO,"1/2""",Agua Potable
CT-00047135,05-13-368-9405-000,ALICIA DIAZ VALDERRAMA,9848841 CBBA,Residencial,R3,D1:3B:40:01:82:F9,12/25/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047145,12-13-071-1710-000,CÃ¡NDIDA BUSQUETS,4488804 CBBA,Industrial,I,3C:35:8F:4D:C6:7A,02/19/16,INACTIVO,"1/2""",Agua Potable
CT-00047162,07-12-985-1897-000,CALISTO CHUS BERNAL MULET,6044104 CBBA,Residencial,R1,B0:75:42:E6:B5:BB,07/31/24,INACTIVO,"1/2""",Solo Agua
CT-00047189,04-20-228-5999-000,NEREA ROSELL,3155415 CBBA,Residencial,R4,3F:6F:67:8D:2A:78,10/12/18,MOROSO,"1/2""",Agua + Alcantarillado
CT-00047214,10-13-586-0466-000,MIGUELA ROSADO CARBAJO,2233295 CBBA,Comercial,C,84:4B:0F:97:D9:25,10/14/16,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00047215,04-04-761-4090-000,ÃFRICA MURO ARROYO,2834325 CBBA,Residencial,R4,78:DB:91:5F:D2:D0,01/10/22,SUSPENDIDO,"1/2""",Agua Potable
CT-00047227,11-17-697-0665-000,ANSELMO MÃ¡RQUEZ PELAYO,1408595 CBBA,Residencial,R2,CC:54:D1:97:0F:9A,08/30/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047246,13-11-447-6534-000,ODALIS RICART SALDAÃ±A,2243352 CBBA,Residencial,R4,58:04:0B:09:FA:CF,08/02/13,ACTIVO,"1/2""",Agua Potable
CT-00047247,12-14-713-2038-000,ENCARNITA VALVERDE ALMEIDA,9992399 CBBA,Residencial,R2,2B:7D:66:A9:FD:5B,02/12/19,CORTADO,"1/2""",Agua Potable
CT-00047263,10-09-871-2997-000,RITA BLANCA MÃ¡RQUEZ,2930376 CBBA,Comercial,C,8B:7B:35:66:1C:69,10/29/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047264,04-07-531-1966-000,FABIÃ¡N MIRANDA LOPEZ,9071505 CBBA,Residencial,R4,DE:4C:54:10:B7:ED,05/09/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047288,04-02-971-9863-000,NACHO DE RAYA,3206520 CBBA,Residencial,R3,35:45:9F:D0:CD:A9,04/25/14,MOROSO,"3/4""",Agua Potable
CT-00047291,07-08-978-8277-000,PONCIO VALLEJO FÃ¡BREGAS,5214002 CBBA,Residencial,R2,CD:CE:5A:1D:15:03,01/26/23,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047307,01-11-237-7641-000,LUÃ­S PASCUAL-REVILLA,5864560 CBBA,Residencial,R3,A7:79:62:63:F6:3E,03/02/12,ACTIVO,"3/4""",Agua Potable
CT-00047308,05-18-925-1894-000,ARIADNA EUSEBIA OCHOA GORDILLO,4855580 CBBA,Social,S,2A:4C:2D:51:42:EB,05/16/24,ACTIVO,"1/2""",Agua Potable
CT-00047328,02-11-565-8288-000,NICOLASA BOU MORELL,7624282 CBBA,Residencial,R2,2C:46:56:DB:96:21,08/05/11,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047350,01-01-087-9380-000,ESTHER MACIAS DOMÃ©NECH,4906389 CBBA,Residencial,R4,52:D5:5A:A2:DA:38,04/21/20,ACTIVO,"1/2""",Agua Potable
CT-00047360,08-20-719-0094-000,CLARA POMARES GRANDE,3882913 CBBA,Comercial,C,EC:BB:05:91:EA:EB,09/14/23,MOROSO,"1/2""",Agua Potable
CT-00047377,04-12-777-4561-000,ROCÃ­O MORERA-OSORIO,8661214 CBBA,Residencial,R3,DD:0D:69:1D:81:90,06/18/23,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00047381,08-09-878-6851-000,ALCIDES BORRELL ABASCAL,7296901 CBBA,Residencial,R3,5E:32:2C:49:45:2B,08/27/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047400,02-09-531-0837-000,CLAUDIA ACEDO CLAVERO,3864152 CBBA,Comercial Especial,CE,AB:56:9B:D9:12:96,09/06/25,ACTIVO,"1/2""",Agua Potable
CT-00047416,10-14-934-9242-000,VINICIO BUSQUETS GIBERT,5687113 CBBA,Preferencial,P,4D:13:F3:A0:A9:4D,05/01/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047423,03-10-681-1866-000,JOSE CARLOS MARCOS ATIENZA,5980709 CBBA,Residencial,R2,45:96:A6:D4:A2:ED,05/19/26,ACTIVO,"1/2""",Agua Potable
CT-00047442,02-05-910-3561-000,GABINO MORALES,3542712 CBBA,Residencial,R1,37:0A:EF:DB:F2:58,01/23/15,ACTIVO,"1""",Agua + Alcantarillado
CT-00047463,08-14-581-2654-000,ARACELI OTERO AZCONA,7124810 CBBA,Residencial,R2,94:A3:E7:92:CB:67,07/28/13,ACTIVO,"1/2""",Agua Potable
CT-00047474,05-20-145-3175-000,LORETO GONZALO PARRA,3981733 CBBA,Residencial,R1,F8:35:2E:EC:94:32,01/01/13,ACTIVO,"1/2""",Agua Industrial
CT-00047485,15-11-452-0783-000,BERNARDA MARTORELL QUESADA,7094254 CBBA,Residencial,R4,5A:5F:8E:EF:25:0E,05/31/22,SUSPENDIDO,"1/2""",Agua Potable
CT-00047489,08-09-635-3804-000,ANACLETO ALBERO,8876043 CBBA,Preferencial,P,0E:49:7F:F7:2D:D4,05/15/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047493,11-02-944-0170-000,APOLONIA CID VIVES,5346899 CBBA,Comercial,C,5F:A4:6A:A9:52:C5,12/19/17,ACTIVO,"1/2""",Agua Potable
CT-00047528,05-19-048-5317-000,CHELO LINARES ARIÃ±O,4182793 CBBA,Residencial,R3,F1:C5:8D:1C:86:9E,06/25/18,MOROSO,"1/2""",Agua Potable
CT-00047531,01-20-256-7834-000,AZUCENA LUQUE,9884685 CBBA,Residencial,R4,4E:8F:2C:91:EB:77,05/25/25,ACTIVO,"3""",Agua Potable
CT-00047542,09-15-013-2267-000,IBÃ¡N RÃ³MULO LOSADA BELTRAN,6380739 CBBA,Residencial,R3,B2:97:4C:BF:32:91,07/24/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047547,11-06-851-3580-000,MATEO GRAU REVILLA,5557214 CBBA,Comercial Especial,CE,E5:91:90:19:79:59,11/04/16,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00047552,13-06-556-3297-000,LUISINA BOLAÃ±OS MARÃ­N,8683679 CBBA,Residencial,R3,73:C1:2E:4F:06:09,12/15/16,ACTIVO,"1""",Agua Potable
CT-00047572,03-07-997-8553-000,MARIANO DE MÃ­NGUEZ,3810601 CBBA,Residencial,R2,E0:58:E3:B0:8A:19,08/13/17,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00047585,03-03-355-3161-000,BORJA BERTO CÃ¡CERES VIANA,3976387 CBBA,Residencial,R4,39:60:EF:81:71:F3,09/14/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047591,08-05-745-0703-000,GENOVEVA RODRIGO ALEMÃ¡N,8112965 CBBA,Residencial,R1,B0:CE:D7:24:EE:BB,02/04/21,ACTIVO,"1 1/2""",Agua Potable
CT-00047594,15-02-429-8801-000,MAURICIO HARO-FRUTOS,4336614 CBBA,Residencial,R1,56:60:75:37:7B:66,02/13/14,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00047633,01-17-669-9716-000,MARCIAL BARBERO CAL,1705535 CBBA,Residencial,R1,5D:B4:3C:01:50:DE,02/15/18,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047638,13-05-247-5472-000,ELIGIO ÃLAMO REVILLA,5433059 CBBA,Comercial,C,49:39:1D:97:E0:3F,06/06/22,ACTIVO,"3/4""",Agua Potable
CT-00047656,12-03-200-8376-000,BALDOMERO CAÃ±ELLAS,5469069 CBBA,Comercial,C,E6:FB:86:10:78:B4,04/27/16,ACTIVO,"1/2""",Agua Potable
CT-00047670,13-18-277-0062-000,ÃNGRID NIÃ±O COLOMER,6350726 CBBA,Residencial,R1,CD:75:46:72:4C:80,10/04/17,INACTIVO,"1/2""",Solo Agua
CT-00047675,10-02-318-2404-000,NICOLÃ¡S REQUENA,4784213 CBBA,Residencial,R3,56:21:3B:4F:C0:3B,11/15/21,ACTIVO,"3/4""",Solo Agua
CT-00047690,03-12-901-2306-000,CONRADO JULIÃ¡ SORIA,2728954 CBBA,Residencial,R3,04:BB:00:D8:B9:F3,11/14/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047696,07-19-407-7514-000,MARÃ­A MAYORAL PUENTE,1472558 CBBA,Residencial,R4,B5:A6:02:D5:42:26,11/07/17,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047698,02-01-101-1563-000,IKER MOSQUERA AGUADO,4825266 CBBA,Residencial,R2,F3:06:95:8D:38:1D,09/07/12,MOROSO,"2""",Solo Agua
CT-00047727,11-06-730-1907-000,PETRONA DE ALBERTO,2402377 CBBA,Residencial,R2,4E:2B:F1:2A:2F:6E,12/31/15,ACTIVO,"1/2""",Agua Potable
CT-00047745,15-20-811-1206-000,SORAYA ARROYO SALGADO,2533366 CBBA,Residencial,R4,BA:5E:0E:E6:83:BC,06/06/25,SUSPENDIDO,"3/4""",Solo Agua
CT-00047764,01-17-726-8405-000,ROSARIO BERNAT SUAREZ,4625043 CBBA,Residencial,R1,67:D4:E9:0D:C7:37,10/26/13,MOROSO,"1/2""",Agua + Alcantarillado
CT-00047768,01-20-170-1515-000,IGNACIA NOGUÃ©S VIGIL,9170316 CBBA,Residencial,R1,61:0B:38:C1:B5:0D,08/02/11,ACTIVO,"3/4""",Agua Potable
CT-00047781,14-02-278-9382-000,ÃMBAR NEIRA BLASCO,5366273 CBBA,Comercial,C,7B:1A:53:79:B2:52,08/07/16,ACTIVO,"1/2""",Solo Agua
CT-00047788,08-16-141-4886-000,MAURA SERRA CORDERO,7111939 CBBA,Residencial,R1,CF:BA:4A:0A:AF:63,12/13/14,CORTADO,"1/2""",Agua Potable
CT-00047803,15-18-957-4128-000,SANDALIO CARRETERO-ALLER,8311206 CBBA,Residencial,R1,AE:66:5E:0C:DD:F5,08/01/23,ACTIVO,"1/2""",Agua Potable
CT-00047805,07-09-726-7542-000,ENRIQUE SARABIA MATA,2597065 CBBA,Comercial Especial,CE,BF:88:69:15:A1:8E,02/04/16,ACTIVO,"1/2""",Solo Agua
CT-00047812,09-19-482-6873-000,GERALDO NOGUERA HOZ,8369127 CBBA,Comercial,C,EC:E5:7A:B9:B7:C9,12/28/17,ACTIVO,"2""",Agua + Alcantarillado
CT-00047829,12-11-821-2776-000,GILBERTO PORRAS-SEDANO,1133920 CBBA,Comercial,C,A2:DF:08:14:44:E3,10/06/20,ACTIVO,"1/2""",Agua Potable
CT-00047840,08-10-962-0061-000,MARC RENÃ© APARICIO CORNEJO,5230572 CBBA,Residencial,R1,F3:9C:5A:14:08:FA,05/05/15,ACTIVO,"2""",Agua + Alcantarillado
CT-00047850,04-05-360-4929-000,PILAR SALAS LINARES,4565453 CBBA,Residencial,R1,BB:8F:EC:88:01:57,10/14/18,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047859,08-16-999-6670-000,JOSE IGNACIO CORDERO-JÃ³DAR,2106266 CBBA,Residencial,R1,49:41:BD:15:85:64,03/20/26,MOROSO,"3/4""",Agua Industrial
CT-00047866,12-17-299-0093-000,CALISTA BERNARDITA LORENZO AMOR,5112645 CBBA,Comercial,C,45:33:8E:2F:09:19,12/20/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047875,11-17-863-3883-000,EDUARDO ROSENDO SALINAS PUJOL,9881390 CBBA,Residencial,R4,D6:5F:0D:99:9C:A6,04/10/19,ACTIVO,"1/2""",Agua Potable
CT-00047876,07-09-315-8297-000,CUSTODIA VÃ¡ZQUEZ SANMIGUEL,5300823 CBBA,Comercial,C,0C:CC:66:80:53:AC,11/30/21,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047890,08-16-522-8854-000,OTILIA VIÃ±AS,4038900 CBBA,Preferencial,P,7F:BE:A4:27:52:4B,02/14/12,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00047895,05-19-754-7870-000,BELEN POSADA,9592437 CBBA,Residencial,R4,F2:1C:24:13:73:0F,07/04/16,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047912,06-09-550-7155-000,LETICIA BAQUERO,1263139 CBBA,Residencial,R4,AD:C9:C0:6D:BA:7E,09/03/14,ACTIVO,"1""",Agua Potable
CT-00047928,05-20-609-8451-000,BEGOÃ±A PALACIOS GALINDO,9191331 CBBA,Residencial,R4,4E:27:8F:6C:5A:DD,08/01/15,ACTIVO,"1/2""",Agua Potable
CT-00047954,04-10-472-1264-000,AMADOR BELLO CARRASCO,6017529 CBBA,Residencial,R1,43:1B:28:6E:14:65,06/08/15,ACTIVO,"1""",Agua Potable
CT-00047957,11-03-404-5183-000,AMADO NEIRA,6684421 CBBA,Residencial,R2,6C:E6:D4:D6:B6:52,11/20/13,SUSPENDIDO,"3/4""",Agua Potable
CT-00047959,09-12-796-9414-000,CHUS DEL REINA,9623734 CBBA,Residencial,R1,F7:59:65:31:55:B6,07/24/21,ACTIVO,"3/4""",Agua Potable
CT-00047964,10-08-569-6958-000,LUCILA ÃNGEL-ROMAN,8824756 CBBA,Residencial,R2,CD:C8:4C:B7:45:D6,09/17/23,SUSPENDIDO,"3/4""",Agua + Alcantarillado
CT-00047966,10-16-886-1649-000,SOL MODESTA CASTILLA JÃ³DAR,2304002 CBBA,Residencial,R2,DB:E4:E9:73:60:C3,07/27/23,SUSPENDIDO,"1/2""",Agua Potable
CT-00047970,06-14-805-6090-000,MAURICIO DE GUTIÃ©RREZ,8706677 CBBA,Residencial,R2,FB:CA:54:22:95:90,01/10/13,CORTADO,"1/2""",Agua Potable
CT-00047976,06-12-632-1903-000,NÃ©STOR MESA LLEDÃ³,1482757 CBBA,Residencial,R2,E8:DE:1F:3C:55:61,05/02/17,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00047977,14-14-505-8878-000,ALEJO FERRERAS NAVARRO,9328946 CBBA,Preferencial,P,45:74:9F:B1:78:66,09/08/15,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00047998,08-09-361-1880-000,ABRIL CARRANZA,6819886 CBBA,Residencial,R4,CB:CE:F4:46:10:EE,04/30/13,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00048006,08-17-620-4291-000,AZAHAR BARROSO VILLALONGA,9393008 CBBA,Comercial Especial,CE,87:5B:74:F9:B0:FB,04/23/18,CORTADO,"2""",Agua Potable
CT-00048014,12-19-504-3005-000,NACIO CUENCA,2211141 CBBA,Residencial,R2,5B:2B:FB:C2:78:2B,12/08/20,INACTIVO,"1/2""",Agua + Alcantarillado
CT-00048016,10-20-806-0249-000,CARMELA SANTAMARÃ­A ESTEVE,4135845 CBBA,Residencial,R4,DF:22:41:29:7B:A3,12/21/18,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00048018,10-07-327-9417-000,GERMÃ¡N DEL VERGARA,8428176 CBBA,Residencial,R3,25:A5:AE:F0:4F:E0,06/14/22,CORTADO,"1/2""",Agua + Alcantarillado
CT-00048029,08-09-816-2700-000,ALONDRA AMADOR AMAT,6156944 CBBA,Residencial,R3,46:63:C4:B4:EE:72,07/29/13,INACTIVO,"1""",Agua Industrial
CT-00048043,02-09-579-5556-000,RAMÃ³N MORALES MARTÃ­,3410393 CBBA,Residencial,R3,1E:57:10:61:3F:AC,12/16/16,ACTIVO,"1/2""",Agua Potable
CT-00048063,07-16-237-1418-000,ANSELMO NOGUERA MENDEZ,7847995 CBBA,Residencial,R4,6D:41:14:D8:F7:40,11/15/16,MOROSO,"1/2""",Solo Agua
CT-00048068,07-20-772-4780-000,YÃ©SSICA LOSADA BLANCA,3933487 CBBA,Residencial,R3,C0:A7:CA:59:18:CF,10/08/12,ACTIVO,"1/2""",Agua Potable
CT-00048077,06-04-577-0563-000,ISAURA CAMPO MOLINER,9071792 CBBA,Comercial,C,05:51:45:42:CA:5B,06/11/20,MOROSO,"1""",Agua Potable
CT-00048082,07-19-805-3749-000,ELOY LOSA SANS,1803031 CBBA,Residencial,R1,D1:A2:97:86:A5:A4,11/24/15,ACTIVO,"1 1/2""",Agua Potable
CT-00048083,02-11-235-7524-000,CAMILO BARRANCO OROZCO,6200975 CBBA,Residencial,R1,12:C0:7F:C5:39:D5,05/07/19,ACTIVO,"1/2""",Agua Potable
CT-00048102,04-02-545-2124-000,RAMONA ALBERDI FELIU,1504916 CBBA,Residencial,R1,AA:F6:84:19:80:F1,03/25/16,ACTIVO,"1/2""",Agua Industrial
CT-00048104,09-09-641-1015-000,CURRO FERRER,8050379 CBBA,Residencial,R3,33:61:C2:9E:34:7A,07/25/18,MOROSO,"1/2""",Agua Potable
CT-00048124,08-05-507-5752-000,MANUELITA ABRIL SANJUAN,5012944 CBBA,Residencial,R2,31:25:68:DC:08:A8,11/23/14,SUSPENDIDO,"1/2""",Agua + Alcantarillado
CT-00048153,14-02-373-8852-000,MACARIA BILBAO BELDA,1076749 CBBA,Comercial,C,3D:0B:E5:82:E5:A6,01/26/22,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00048154,09-06-873-3435-000,AURELIA AGUILERA,3204340 CBBA,Residencial,R3,02:6E:EA:BB:A4:D1,01/02/18,ACTIVO,"1""",Agua Potable
CT-00048157,03-04-763-9378-000,ÃNGRID TORRENTS POMBO,6304897 CBBA,Residencial,R2,66:8E:91:82:1A:38,11/25/16,ACTIVO,"1/2""",Agua Potable
CT-00048165,11-14-944-5939-000,SIGFRIDO GOÃ±I,3982413 CBBA,Residencial,R3,3B:71:C8:7A:74:17,12/16/22,ACTIVO,"2""",Agua Potable
CT-00048167,13-10-261-3644-000,AZUCENA LUCAS MATEU,8321905 CBBA,Residencial,R2,D9:07:B1:59:CC:8E,01/13/15,ACTIVO,"1/2""",Agua Potable
CT-00048168,06-18-377-1165-000,FLORENTINO CATALÃ¡ SERRANO,2767046 CBBA,Residencial,R1,13:4C:05:0C:11:D0,03/07/20,ACTIVO,"1/2""",Agua Potable
CT-00048169,12-13-660-9798-000,BELÃ©N ALEGRIA-QUEROL,3500937 CBBA,Residencial,R1,79:90:65:3B:04:4C,12/22/23,ACTIVO,"1/2""",Agua Potable
CT-00048200,05-20-114-0895-000,BÃ¡RBARA BAS-LUCAS,7899728 CBBA,Residencial,R3,7E:1F:58:E6:86:3A,03/05/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00048216,01-18-243-1202-000,PURIFICACIÃ³N JÃ¡UREGUI CAMINO,6852773 CBBA,Residencial,R4,8F:59:63:51:5E:5D,03/22/19,ACTIVO,"1/2""",Agua Potable
CT-00048223,07-10-516-2423-000,MARCOS DEL MEDINA,4577175 CBBA,Residencial,R3,A1:F0:78:37:1D:0B,12/18/22,ACTIVO,"1/2""",Agua Potable
CT-00048229,14-18-704-6297-000,FLORENCIO CRIADO CADENAS,9447552 CBBA,Residencial,R3,DE:3C:2C:B8:CE:05,07/28/25,ACTIVO,"1/2""",Agua Potable
