numero_contrato,numero_catastro,titular_contrato,ci_titular,categoria,subcategoria,medidor_iot,fecha_contrato,estado_contrato,diametro_conexion,tipo_servicio
CT-00057518,14-20-471-4146-000,Claudia Ayala Baños,1999695 CBBA,Residencial,R3,6D:15:3F:22:B9:C4,10/28/21,ACTIVO,"1/2""",Solo Agua
CT-00057519,13-09-946-5121-000,Tamara Coca Ferrera,3117363 CBBA,Residencial,R4,13:B7:DB:1B:39:84,09/29/11,ACTIVO,"3/4""",Agua Potable
CT-00057520,04-18-210-8289-000,María Del Carmen Bienvenida Font Puerta,4906999 CBBA,Residencial,R2,69:F4:49:CE:C1:A5,04/29/14,ACTIVO,"1/2""",Agua Potable
CT-00057521,11-10-863-9160-000,María Nebot-Arco,8129011 CBBA,Residencial,R1,18:58:84:6C:31:05,02/08/16,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057522,11-11-769-2747-000,Pilar Manu Salcedo Exposito,5951581 CBBA,Comercial Especial,CE,FD:8B:A2:6D:7C:AB,08/11/12,MOROSO,"1/2""",Agua Potable
CT-00057523,11-09-559-9319-000,Marco Aliaga Roldan,2366480 CBBA,Residencial,R3,AA:68:47:68:D0:92,01/19/25,ACTIVO,"1/2""",Agua Potable
CT-00057524,03-11-993-8079-000,Antonio Vergara Jover,8085068 CBBA,Residencial,R1,D4:83:9E:AD:3D:53,06/10/23,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057525,12-11-003-9280-000,Jose Ávila Tello,3369255 CBBA,Social,S,32:35:32:09:17:7D,05/21/20,ACTIVO,"1""",Agua Potable
CT-00057526,08-11-519-2479-000,María Belén Mendizábal Piña,7082457 CBBA,Residencial,R1,BB:D9:09:6D:A1:0A,06/16/23,ACTIVO,"1/2""",Agua Industrial
CT-00057527,04-01-896-7504-000,Mar Acosta Lladó,9341029 CBBA,Residencial,R3,6C:13:69:D6:44:E2,07/15/11,MOROSO,"1/2""",Agua + Alcantarillado
CT-00057528,15-04-885-3637-000,Juan Luis Berto España Sanmartín,7792876 CBBA,Preferencial,P,18:3D:05:D5:86:C2,10/17/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057529,03-16-279-7627-000,Lidia Soriano Roman,3714148 CBBA,Residencial,R2,88:C0:66:63:3E:E7,10/22/20,MOROSO,"1/2""",Agua Potable
CT-00057530,10-11-042-4208-000,Graciela Moya Diez,9204559 CBBA,Comercial,C,F6:8E:6C:6A:43:4F,12/05/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057531,14-01-327-1954-000,Ariel Montes Arnaiz,2677057 CBBA,Residencial,R4,00:C0:D8:B6:F1:1E,12/28/15,ACTIVO,"1/2""",Agua Industrial
CT-00057532,04-03-973-3978-000,Úrsula Palma,3215682 CBBA,Residencial,R1,15:7F:71:3C:C3:E6,02/06/23,ACTIVO,"1/2""",Agua Potable
CT-00057533,09-12-242-5368-000,Teodoro Gutiérrez-Prado,1382858 CBBA,Comercial,C,DA:6C:23:74:18:6F,06/15/23,ACTIVO,"1/2""",Agua Potable
CT-00057534,13-07-764-8701-000,Sancho de Verdú,9873034 CBBA,Residencial,R3,03:D0:D3:11:DA:6A,01/21/13,SUSPENDIDO,"1/2""",Agua Potable
CT-00057535,05-08-402-8534-000,Carina Torre Neira,7555639 CBBA,Residencial,R3,38:4D:DD:1B:2F:9A,06/20/24,ACTIVO,"1""",Agua Potable
CT-00057536,10-07-561-9932-000,Jafet Tirado Trujillo,6475978 CBBA,Residencial,R4,44:B7:3C:B4:E7:44,04/30/26,ACTIVO,"1/2""",Solo Agua
CT-00057537,08-09-429-4781-000,Encarnacion del Haro,6016827 CBBA,Residencial,R2,98:03:53:F5:48:4C,11/12/21,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057538,06-15-236-7059-000,Herminio Real-Cárdenas,2234446 CBBA,Residencial,R2,EC:E0:79:68:5D:FC,03/28/13,ACTIVO,"1/2""",Agua Potable
CT-00057539,06-12-876-5775-000,Cleto de Cabanillas,9985219 CBBA,Preferencial,P,40:AA:29:E1:BF:24,02/25/13,ACTIVO,"1/2""",Agua Potable
CT-00057540,05-15-781-8214-000,Salomón Caro Azcona,6041304 CBBA,Social,S,C8:96:84:32:8D:E9,11/04/25,ACTIVO,"3/4""",Solo Agua
CT-00057541,07-20-932-5420-000,Elpidio Ortiz Guardiola,3454481 CBBA,Residencial,R1,F2:A2:81:96:01:A4,10/13/22,ACTIVO,"1""",Agua Potable
CT-00057542,11-07-065-3788-000,Ricarda Pareja Téllez,9339290 CBBA,Residencial,R4,6B:E7:46:5E:80:AB,03/22/20,ACTIVO,"1/2""",Solo Agua
CT-00057543,08-05-486-7456-000,Camila Cazorla Guillen,7329550 CBBA,Comercial,C,DE:88:BF:34:82:90,07/04/22,ACTIVO,"1/2""",Agua Potable
CT-00057544,13-06-912-9812-000,Tamara Arteaga,3915231 CBBA,Comercial,C,24:4C:FF:71:1C:8A,01/21/22,MOROSO,"1/2""",Agua Potable
CT-00057545,11-05-686-2579-000,Rafael Baquero Rosales,3252703 CBBA,Comercial,C,B1:9E:F0:9C:7B:B2,11/05/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057546,14-04-927-9185-000,Custodio del Manzano,8060290 CBBA,Residencial,R3,AD:65:F0:9D:3D:F0,10/12/21,ACTIVO,"1/2""",Agua Potable
CT-00057547,09-13-783-1667-000,Caridad Matilde Verdejo Vega,8989535 CBBA,Residencial,R1,D4:4C:2F:D8:2B:95,05/13/14,ACTIVO,"1/2""",Agua Potable
CT-00057548,14-11-537-2939-000,Visitación Aguilera Noriega,1038352 CBBA,Residencial,R1,02:16:89:D2:04:93,02/22/22,ACTIVO,"1 1/2""",Agua Industrial
CT-00057549,04-04-461-6623-000,Casandra Bolaños Armengol,6537970 CBBA,Residencial,R4,B0:C4:B0:2E:04:8E,11/23/13,ACTIVO,"1/2""",Agua Potable
CT-00057550,07-01-952-6918-000,Anastasio Jerónimo Gálvez Pereira,3119673 CBBA,Residencial,R4,D7:4A:5D:BB:9D:87,01/27/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057551,14-16-771-5533-000,Feliciano Ropero Bermudez,3491270 CBBA,Residencial,R2,3F:11:89:29:2E:A8,03/07/20,ACTIVO,"1/2""",Agua Potable
CT-00057552,09-19-058-9036-000,Edelmira Milagros Donoso Cruz,9638326 CBBA,Residencial,R2,51:7D:30:DD:EF:5D,12/08/24,SUSPENDIDO,"3/4""",Agua Potable
CT-00057553,04-10-817-7776-000,Trinidad Jaume Valero,4673869 CBBA,Residencial,R2,E6:7F:48:54:6E:FE,06/16/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057554,09-07-740-1131-000,Loreto Ferrández Marqués,2318385 CBBA,Residencial,R4,7A:E5:16:D4:5A:ED,10/07/17,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00057555,09-18-930-7434-000,Sabina Jerez Roselló,4127590 CBBA,Industrial,I,08:C6:42:67:6E:EE,05/01/26,ACTIVO,"3/4""",Agua Potable
CT-00057556,06-19-418-3736-000,Eligia Tormo Manuel,7779667 CBBA,Residencial,R2,C4:53:31:07:69:20,12/12/19,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057557,02-11-222-1154-000,Angélica Castro Pablo,9001396 CBBA,Residencial,R4,AC:71:86:F6:0D:63,02/17/14,ACTIVO,"1/2""",Agua Potable
CT-00057558,03-09-416-9360-000,Marita Huguet Corbacho,9133030 CBBA,Residencial,R2,51:8F:94:CC:62:D9,08/17/23,ACTIVO,"3/4""",Solo Agua
CT-00057559,14-15-528-8567-000,María Del Carmen Pía Puente Asensio,4158185 CBBA,Residencial,R1,20:44:49:A9:22:6B,03/09/26,ACTIVO,"3/4""",Solo Agua
CT-00057560,04-02-600-5216-000,Anabel de Guerrero,7963037 CBBA,Social,S,B3:D9:BC:44:5C:CE,12/24/20,ACTIVO,"1/2""",Solo Agua
CT-00057561,08-17-857-7406-000,Seve Morillo-Querol,7384984 CBBA,Residencial,R3,73:3A:86:B0:D5:0B,09/03/17,ACTIVO,"1 1/2""",Agua Potable
CT-00057562,14-02-805-7338-000,Anacleto Cuenca-Arias,5621603 CBBA,Residencial,R4,03:B1:DB:4A:8F:5B,04/20/13,MOROSO,"1/2""",Agua Potable
CT-00057563,07-14-549-8893-000,Teodoro Luque Cifuentes,6889480 CBBA,Residencial,R2,06:4A:5A:19:E9:A1,01/04/16,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057564,01-09-982-7382-000,Alfredo Manso-Rocha,1034465 CBBA,Residencial,R1,70:BC:18:27:88:9A,05/26/17,ACTIVO,"1/2""",Agua Potable
CT-00057565,03-20-674-4692-000,René Quero Pedrosa,9820973 CBBA,Social,S,A6:FF:8A:F8:13:4E,07/21/14,SUSPENDIDO,"1/2""",Agua Potable
CT-00057566,11-19-080-5891-000,Merche de Carreras,4407245 CBBA,Residencial,R4,B9:8A:13:7D:B0:04,03/23/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057567,09-13-341-8721-000,Eli Guardiola,2390958 CBBA,Residencial,R3,B3:BC:EF:CE:51:29,01/26/15,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057568,10-11-288-3985-000,Primitiva Donoso Guzmán,4900175 CBBA,Residencial,R2,13:5F:04:7B:19:D0,08/31/19,ACTIVO,"3/4""",Agua Potable
CT-00057569,11-09-308-8531-000,Mamen Oller Camino,4444827 CBBA,Residencial,R1,87:AE:DD:FA:90:E1,06/29/11,ACTIVO,"1""",Agua Potable
CT-00057570,03-18-066-9295-000,Raimundo Espada-Noriega,8240561 CBBA,Residencial,R3,56:B6:AD:FD:E0:58,09/09/12,ACTIVO,"1/2""",Solo Agua
CT-00057571,12-20-640-5944-000,Luciana Zaida Roldán Llopis,5670164 CBBA,Residencial,R4,B6:A6:1A:B4:DC:CC,05/13/16,INACTIVO,"1""",Agua Potable
CT-00057572,15-08-663-7877-000,Nicanor de Guillen,2375146 CBBA,Social,S,D0:7F:84:5F:7A:85,01/06/12,SUSPENDIDO,"1/2""",Solo Agua
CT-00057573,07-11-899-0179-000,Olivia Bernat Marin,4551401 CBBA,Comercial,C,1C:0A:26:B1:8D:98,04/03/25,ACTIVO,"1/2""",Agua Potable
CT-00057574,14-13-857-9370-000,Eligio Lozano,2961684 CBBA,Residencial,R3,69:26:5F:12:C6:22,08/27/25,MOROSO,"1/2""",Agua Potable
CT-00057575,02-14-703-9348-000,Albano Barroso Valbuena,8145328 CBBA,Residencial,R1,36:93:38:D8:1E:37,06/26/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057576,01-20-496-4377-000,Alcides Montesinos,7498669 CBBA,Residencial,R4,0B:9C:84:40:93:15,04/22/12,CORTADO,"1""",Agua Potable
CT-00057577,13-07-341-6455-000,Cintia Araujo Giner,8890636 CBBA,Residencial,R2,BC:94:94:57:2F:B5,02/01/25,ACTIVO,"1/2""",Agua Potable
CT-00057578,04-04-053-6386-000,Maximiliano Adán,1549926 CBBA,Comercial,C,36:25:5C:19:21:71,06/07/18,ACTIVO,"1/2""",Agua Potable
CT-00057579,05-06-573-6451-000,Enrique Iniesta Miguel,3340479 CBBA,Residencial,R3,D4:AD:2D:DB:00:95,05/16/17,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057580,12-07-424-2000-000,Ligia Adelia Soria Pozuelo,7975841 CBBA,Industrial,I,53:B0:2F:12:14:F0,05/08/26,ACTIVO,"1/2""",Agua Industrial
CT-00057581,15-03-473-5917-000,Evangelina Bustamante Guerrero,3319366 CBBA,Residencial,R1,61:73:F6:9D:4D:7B,01/10/25,ACTIVO,"1""",Agua Potable
CT-00057582,13-20-336-1955-000,Severiano Peñas,3565034 CBBA,Comercial,C,40:0D:BB:65:92:83,11/09/13,ACTIVO,"1/2""",Agua Potable
CT-00057583,14-01-609-9959-000,Jose Ignacio Ibañez,7661927 CBBA,Residencial,R2,7A:D1:29:4F:3F:51,10/02/13,ACTIVO,"1/2""",Agua Industrial
CT-00057584,10-08-329-6698-000,Eva Paredes Lillo,8077731 CBBA,Residencial,R4,28:24:C5:02:91:99,02/04/14,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057585,08-16-441-4803-000,Anna Lopez,1430525 CBBA,Residencial,R1,23:63:D2:8A:AF:F2,08/11/19,ACTIVO,"3/4""",Agua Potable
CT-00057586,07-12-394-4857-000,María Manuela Escribano Vall,4918571 CBBA,Residencial,R4,26:BE:55:B8:44:5E,10/11/18,ACTIVO,"1 1/2""",Agua Potable
CT-00057587,13-20-180-3912-000,Román Rosa Oliva,9853654 CBBA,Residencial,R3,9B:08:B9:48:91:9D,06/27/23,ACTIVO,"1/2""",Agua Potable
CT-00057588,08-20-786-6977-000,Encarnita de Ocaña,7718125 CBBA,Industrial,I,F9:56:D6:7E:A8:77,03/20/26,ACTIVO,"1""",Solo Agua
CT-00057589,09-03-301-3654-000,Toni Agustí Exposito,2332769 CBBA,Residencial,R4,0E:60:DC:A0:6B:DC,03/27/22,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057590,12-10-103-2322-000,Patricia Cózar Prat,9557262 CBBA,Residencial,R3,AD:AE:C2:CD:34:B3,01/08/15,MOROSO,"1/2""",Agua + Alcantarillado
CT-00057591,05-14-593-2649-000,Balduino Sevilla-Caro,2595097 CBBA,Residencial,R1,6C:40:A8:10:A6:89,04/18/26,SUSPENDIDO,"1/2""",Agua Potable
CT-00057592,11-08-265-4635-000,Omar de Porta,5090631 CBBA,Residencial,R4,24:4E:B8:8D:B0:9E,03/16/13,ACTIVO,"3/4""",Agua Potable
CT-00057593,06-16-489-8131-000,Juan Manuel Villalba Quero,7411743 CBBA,Residencial,R3,87:0E:77:B4:85:68,01/11/14,ACTIVO,"1""",Agua Potable
CT-00057594,12-03-540-7734-000,Julia Gomis Cabezas,8543852 CBBA,Residencial,R4,1C:25:D2:EE:84:DC,02/19/17,ACTIVO,"1/2""",Agua Potable
CT-00057595,15-10-425-0937-000,Encarnacion Daniela Luís Barriga,4340606 CBBA,Residencial,R4,F2:F3:D5:A4:BE:96,01/10/23,ACTIVO,"1/2""",Solo Agua
CT-00057596,05-17-883-7538-000,Estela Cózar Ariño,4191253 CBBA,Residencial,R3,02:14:2F:A1:95:03,11/17/25,CORTADO,"1/2""",Agua + Alcantarillado
CT-00057597,05-17-302-7673-000,Cristina Vilanova Mate,4652945 CBBA,Residencial,R2,DF:C1:8F:CC:7A:60,12/18/17,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057598,08-04-526-6924-000,Bienvenida del Torres,8725868 CBBA,Residencial,R4,01:3C:9E:AA:79:1A,01/18/17,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057599,14-09-001-1352-000,Alejandro Tolosa Báez,6223001 CBBA,Residencial,R3,4C:C7:8C:C1:D7:B0,04/04/13,ACTIVO,"1""",Agua + Alcantarillado
CT-00057600,04-07-527-4766-000,Saturnino Busquets Estrada,2535780 CBBA,Residencial,R1,5D:6F:0F:6C:07:92,12/19/19,MOROSO,"1/2""",Agua + Alcantarillado
CT-00057601,01-10-762-6728-000,María Borja,1796530 CBBA,Residencial,R2,43:C5:CC:F2:D3:FF,07/25/14,ACTIVO,"1""",Agua + Alcantarillado
CT-00057602,15-11-698-5774-000,Angelino Calleja Badía,6565066 CBBA,Residencial,R2,3C:8F:11:03:59:CF,12/26/21,ACTIVO,"1/2""",Agua Potable
CT-00057603,01-08-223-2003-000,Caridad Rivero Carmona,5176038 CBBA,Residencial,R4,AF:14:E0:84:BD:37,10/13/13,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057604,01-15-947-7789-000,Estefanía Romero,9165341 CBBA,Residencial,R3,36:0D:96:FE:52:E1,04/09/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057605,01-04-884-5601-000,Vanesa Cáceres,3858138 CBBA,Comercial Especial,CE,02:81:78:35:74:30,07/21/15,SUSPENDIDO,"1 1/2""",Solo Agua
CT-00057606,10-04-104-0035-000,Pepito Juan Antonio Osorio Simó,8280236 CBBA,Residencial,R3,17:FD:AD:4D:C0:10,04/29/16,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057607,13-09-284-2908-000,Miguel Alberola Lobo,1828900 CBBA,Residencial,R4,D7:F1:B9:CF:33:6D,03/05/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057608,15-18-747-7926-000,Chus Múgica Aguirre,2554670 CBBA,Residencial,R2,8A:CA:F1:B1:22:4B,01/13/17,ACTIVO,"1 1/2""",Agua Potable
CT-00057609,11-15-452-5962-000,Alex del Antón,2714075 CBBA,Comercial Especial,CE,3B:B4:56:8E:16:85,03/30/16,ACTIVO,"3/4""",Agua Potable
CT-00057610,09-02-922-7707-000,Áurea Giralt Beltran,5950721 CBBA,Residencial,R1,24:01:F7:76:72:D3,03/09/14,SUSPENDIDO,"1/2""",Agua Potable
CT-00057611,14-19-014-9106-000,Emilia Hoz Pellicer,9793123 CBBA,Residencial,R3,A3:C3:E5:7B:7E:3F,12/04/20,ACTIVO,"2""",Agua Potable
CT-00057612,05-15-199-2069-000,Amor Crespo Piñeiro,8649956 CBBA,Residencial,R1,17:E7:5C:4C:6E:0B,03/07/26,SUSPENDIDO,"1/2""",Agua Potable
CT-00057613,06-17-185-5387-000,Beatriz Tamayo Villalobos,1311410 CBBA,Comercial Especial,CE,F0:50:EB:7E:86:C1,06/08/15,MOROSO,"3/4""",Agua Industrial
CT-00057614,14-09-861-6013-000,Dionisia Barrena Landa,5241188 CBBA,Comercial Especial,CE,6D:A9:47:06:67:88,09/17/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057615,15-20-897-5769-000,Bibiana Checa-Caro,2862735 CBBA,Residencial,R4,2A:41:8F:52:9E:C5,08/09/14,ACTIVO,"1 1/2""",Agua Potable
CT-00057616,08-04-493-7509-000,Sebastian Alemany Luís,2329382 CBBA,Comercial Especial,CE,CA:37:51:DE:D9:5C,10/21/13,ACTIVO,"1/2""",Solo Agua
CT-00057617,03-04-392-8915-000,Arturo Porta,9918376 CBBA,Residencial,R2,FB:62:8C:9F:FF:6D,12/26/14,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057618,15-15-330-1863-000,Severino Linares,5982237 CBBA,Comercial,C,54:9F:07:FB:C5:DC,01/20/26,ACTIVO,"1/2""",Agua Potable
CT-00057619,09-16-369-3758-000,Maricruz Pomares Salom,8765338 CBBA,Residencial,R3,7B:DF:1D:9E:B7:4F,12/22/25,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057620,13-14-165-9840-000,Chucho Vilaplana Barreda,3739657 CBBA,Residencial,R3,92:80:CE:1E:AE:FE,08/21/15,ACTIVO,"1/2""",Agua Potable
CT-00057621,13-16-879-9423-000,Angelina Beltran-Vicens,5719725 CBBA,Preferencial,P,3D:A6:A8:AD:43:C0,08/30/13,CORTADO,"3/4""",Agua Potable
CT-00057622,14-20-970-2839-000,Rosalva Ayllón Lago,3846922 CBBA,Residencial,R4,04:A1:C0:8E:8F:54,02/20/12,CORTADO,"1/2""",Agua + Alcantarillado
CT-00057623,07-19-577-1372-000,Curro Escobar Bonilla,3384149 CBBA,Comercial,C,5C:7C:08:75:B1:38,05/15/26,ACTIVO,"1""",Agua Potable
CT-00057624,06-10-886-6330-000,Jose Luis Pazos Muñoz,5850444 CBBA,Residencial,R1,9A:94:05:48:2F:45,02/19/26,MOROSO,"1/2""",Agua + Alcantarillado
CT-00057625,06-06-454-3624-000,Fidel Aller Ayala,2737961 CBBA,Preferencial,P,B2:CD:86:AC:93:57,03/29/16,MOROSO,"3/4""",Agua Potable
CT-00057626,13-12-420-4816-000,Leocadia Escudero Palacios,3225688 CBBA,Residencial,R3,E9:AD:C3:32:AE:39,06/06/11,MOROSO,"3/4""",Agua Potable
CT-00057627,08-10-679-7906-000,Aristides de Guillén,5054108 CBBA,Residencial,R2,DF:94:BB:31:80:8C,02/13/23,ACTIVO,"1/2""",Agua Potable
CT-00057628,10-06-849-6813-000,Édgar de Hidalgo,9380966 CBBA,Residencial,R4,A9:8A:5D:16:B0:E2,07/28/25,ACTIVO,"1/2""",Agua Potable
CT-00057629,12-15-597-9451-000,Amor Mateu-Garmendia,5373598 CBBA,Residencial,R1,49:9A:5F:E9:EF:A1,12/12/24,SUSPENDIDO,"1/2""",Agua Potable
CT-00057630,11-19-274-7260-000,Vilma Briones-Aranda,1331611 CBBA,Residencial,R3,D5:43:80:FC:4A:1D,08/10/24,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057631,05-12-479-8137-000,Paula de Barberá,2457053 CBBA,Residencial,R3,43:5D:A6:4D:20:E3,09/22/17,ACTIVO,"3""",Agua + Alcantarillado
CT-00057632,08-12-350-9711-000,Iris Castrillo Font,6271828 CBBA,Residencial,R2,75:93:5F:FE:85:9D,12/01/12,ACTIVO,"3/4""",Agua Potable
CT-00057633,11-20-196-6622-000,Jenaro Segura Giménez,1476000 CBBA,Social,S,8E:0D:6B:A5:EF:DC,03/17/25,ACTIVO,"1/2""",Agua Industrial
CT-00057634,03-11-231-0084-000,Hernán Hernando Uría Ripoll,9300570 CBBA,Residencial,R1,40:F9:10:AB:05:60,05/23/20,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057635,14-02-773-2190-000,Julia Tolosa Viñas,7961446 CBBA,Industrial,I,E5:92:68:DB:D6:3C,06/05/11,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057636,13-10-208-1060-000,Jorge Montesinos Paredes,8402611 CBBA,Residencial,R3,C8:C1:53:24:B7:D1,08/28/22,INACTIVO,"1/2""",Agua Potable
CT-00057637,09-01-124-0703-000,Eliana Barbero Simó,6833347 CBBA,Residencial,R1,BF:01:2B:23:A9:26,04/18/13,ACTIVO,"1/2""",Agua Potable
CT-00057638,07-02-028-2634-000,Áurea Rueda,5457383 CBBA,Residencial,R2,F4:7B:E9:BA:F3:37,10/10/24,ACTIVO,"1/2""",Agua Potable
CT-00057639,09-17-807-1337-000,Blanca Rico Benavides,6753913 CBBA,Residencial,R4,58:44:20:57:DF:03,10/02/24,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057640,14-14-070-4199-000,Eusebio Ciro Bertrán Casanova,4387960 CBBA,Residencial,R3,BE:F5:89:23:45:3E,01/16/22,ACTIVO,"1/2""",Agua Potable
CT-00057641,13-01-195-3465-000,Débora Villalobos,9962401 CBBA,Residencial,R3,C9:A0:5C:50:4D:6B,03/05/12,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057642,13-17-646-1107-000,María Fernanda Cadenas Hidalgo,7738544 CBBA,Social,S,0E:EC:7E:42:A3:B7,09/16/12,ACTIVO,"1/2""",Agua Potable
CT-00057643,05-02-622-5459-000,Caridad Galan Fiol,5029181 CBBA,Residencial,R3,7F:63:BA:36:0C:01,01/05/17,SUSPENDIDO,"3/4""",Solo Agua
CT-00057644,06-09-851-7188-000,Nydia Barón Río,5166327 CBBA,Residencial,R2,F7:32:8E:3D:D8:1B,07/27/15,ACTIVO,"1/2""",Solo Agua
CT-00057645,14-13-477-8586-000,Renata Casanova,1600299 CBBA,Residencial,R2,95:B0:0D:A4:DB:08,09/16/13,ACTIVO,"1/2""",Solo Agua
CT-00057646,15-13-623-8585-000,Irma Fernández Boada,5768535 CBBA,Residencial,R4,E4:61:32:76:67:2D,06/23/14,ACTIVO,"1/2""",Agua Potable
CT-00057647,09-19-805-3156-000,Azucena Verdugo Cabanillas,2566164 CBBA,Residencial,R3,46:CD:E8:ED:5E:CC,12/03/22,ACTIVO,"1/2""",Agua Potable
CT-00057648,01-09-080-0004-000,Adora Casanovas,1101158 CBBA,Residencial,R2,E9:63:30:9C:E6:EE,03/06/16,CORTADO,"1/2""",Solo Agua
CT-00057649,02-17-935-5121-000,Lucila Pacheco Cózar,7410803 CBBA,Residencial,R1,E5:64:53:5A:F2:FC,10/05/15,ACTIVO,"1/2""",Agua Potable
CT-00057650,15-10-076-0683-000,Baltasar Verdugo Zamorano,3036715 CBBA,Comercial Especial,CE,25:35:38:87:A7:8F,06/23/20,ACTIVO,"1/2""",Agua Potable
CT-00057651,05-12-091-8181-000,Lope Bernad,6038612 CBBA,Comercial Especial,CE,02:75:EF:C0:B3:5E,01/10/25,ACTIVO,"1/2""",Agua Potable
CT-00057652,01-13-473-3699-000,José Ángel Cosme Calleja Palomar,3652922 CBBA,Residencial,R1,E6:A5:40:E7:48:01,02/20/15,ACTIVO,"1/2""",Agua Potable
CT-00057653,04-09-742-3928-000,Rufina Gibert,6025503 CBBA,Residencial,R3,FA:E8:04:AC:E1:C9,04/07/26,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057654,03-06-319-6680-000,Jovita Villaverde Miguel,2861823 CBBA,Residencial,R1,46:41:20:42:27:4B,07/19/23,SUSPENDIDO,"1""",Agua Potable
CT-00057655,03-16-708-2890-000,Marcela Franch Herranz,7853603 CBBA,Comercial,C,54:7B:21:77:62:0F,06/23/14,ACTIVO,"1/2""",Agua + Alcantarillado
CT-00057656,01-09-276-9265-000,Renata Borrego Nadal,6622377 CBBA,Residencial,R2,2A:DF:E6:0A:E1:E4,08/26/24,ACTIVO,"3/4""",Agua Industrial
CT-00057657,03-02-471-2254-000,Nacho Feliu-Alonso,3958847 CBBA,Residencial,R1,86:81:55:EF:13:B8,09/11/22,ACTIVO,"1/2""",Agua Potable
CT-00057658,01-03-620-4909-000,Daniela Ferrán Barba,5193523 CBBA,Social,S,BD:F8:4C:EE:A7:51,12/30/16,ACTIVO,"1/2""",Solo Agua
CT-00057659,08-09-501-3179-000,Tere Alegria Bonilla,6486516 CBBA,Residencial,R3,E1:B3:97:3D:5B:93,01/10/12,ACTIVO,"1/2""",Agua Potable
CT-00057660,06-03-394-2219-000,Gustavo de Paz,2433848 CBBA,Comercial,C,78:95:56:97:6E:0B,11/26/16,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057661,10-07-603-2828-000,Marita Márquez Lasa,9471627 CBBA,Comercial Especial,CE,92:A8:02:18:6C:F2,01/17/26,ACTIVO,"3/4""",Agua Potable
CT-00057662,14-03-345-3939-000,Alicia Barriga Mancebo,9197875 CBBA,Comercial,C,33:3A:94:F0:34:E8,09/10/14,CORTADO,"1/2""",Agua + Alcantarillado
CT-00057663,08-05-872-9996-000,Guadalupe Nuñez Abad,3234329 CBBA,Residencial,R4,89:C1:46:E2:B9:AE,07/08/11,ACTIVO,"3/4""",Agua Industrial
CT-00057664,13-10-802-5463-000,Chuy Catalán Padilla,3953239 CBBA,Preferencial,P,49:C5:6C:FD:06:43,09/16/19,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057665,12-10-114-6391-000,Gerardo Lozano Manso,8964188 CBBA,Residencial,R3,40:86:9D:DF:B3:A2,11/29/20,ACTIVO,"3/4""",Agua + Alcantarillado
CT-00057666,14-02-928-5083-000,Josué Gonzalo,4425221 CBBA,Residencial,R3,BB:2E:3C:09:40:4E,02/17/16,ACTIVO,"1 1/2""",Agua + Alcantarillado
CT-00057667,03-12-947-8486-000,Ovidio Édgar Orozco Madrigal,3027701 CBBA,Comercial,C,98:D2:F3:59:E7:55,09/05/23,MOROSO,"1/2""",Agua + Alcantarillado
CT-00057668,09-16-287-2012-000,Sigfrido Guillermo Caro Borrell,5991323 CBBA,Residencial,R2,14:CF:74:8F:E5:99,07/27/12,ACTIVO,"1/2""",Agua Potable
CT-00057669,02-03-824-9986-000,Hipólito Planas Solera,9800583 CBBA,Residencial,R4,E6:06:35:D9:91:BF,03/31/17,ACTIVO,"1/2""",Agua Potable
CT-00057670,02-12-083-4481-000,Pepita Mas,4268359 CBBA,Preferencial,P,BA:91:34:EE:B8:25,08/01/16,ACTIVO,"1/2""",Solo Agua
